CHEMBL_ID,SMILES,IC50_nM,Relation,Assay_ID,Reference_ID,pChEMBL
CHEMBL3632858,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc(OC)c1O,6.8,=,CHEMBL3635482,CHEMBL3632542,8.17
CHEMBL3632989,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,80.0,=,CHEMBL3635777,CHEMBL3632576,7.1
CHEMBL3632992,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,100.0,=,CHEMBL3635777,CHEMBL3632576,7.0
CHEMBL3632993,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,80.0,=,CHEMBL3635777,CHEMBL3632576,7.1
CHEMBL3632994,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,80.0,=,CHEMBL3635777,CHEMBL3632576,7.1
CHEMBL364125,COCC[N+]1(C)CCCC(C(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,53.0,=,CHEMBL832763,CHEMBL1138798,7.28
CHEMBL3642040,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,33.77,=,CHEMBL3705962,CHEMBL3639238,7.47
CHEMBL3642043,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,7.7,=,CHEMBL3705962,CHEMBL3639238,8.11
CHEMBL3642044,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,20.05,=,CHEMBL3705962,CHEMBL3639238,7.7
CHEMBL3642045,CC(=O)O[C@@]12CCN(C(C)=O)[C@@H]1N(C(C)=O)c1ccc(OC(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,36.81,=,CHEMBL3705962,CHEMBL3639238,7.43
CHEMBL3642049,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,4.61,=,CHEMBL3705962,CHEMBL3639238,8.34
CHEMBL3642050,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,39.88,=,CHEMBL3705962,CHEMBL3639238,7.4
CHEMBL3642052,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,1.18,=,CHEMBL3705962,CHEMBL3639238,8.93
CHEMBL3642053,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,3.8,=,CHEMBL3705962,CHEMBL3639238,8.42
CHEMBL3642054,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,1.43,=,CHEMBL3705962,CHEMBL3639238,8.85
CHEMBL3642055,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,8.1,=,CHEMBL3705962,CHEMBL3639238,8.09
CHEMBL3642056,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,25.6,=,CHEMBL3705962,CHEMBL3639238,7.59
CHEMBL3642057,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,7.0,=,CHEMBL3705962,CHEMBL3639238,8.15
CHEMBL364545,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cccc4ccccc24)C3=O)c1,2.09,=,CHEMBL1119333,CHEMBL1155460,8.68
CHEMBL364585,COc1cc2cc(C(=O)C3CCC[N+](C)(CC(=O)OC(C)(C)C)CC3)sc2cc1OC,79.0,=,CHEMBL832763,CHEMBL1138798,7.1
CHEMBL365904,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](CC3CCC3)cc1)C2,40.0,=,CHEMBL832763,CHEMBL1138798,7.4
CHEMBL367795,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,82.0,=,CHEMBL874440,CHEMBL1142685,7.09
CHEMBL368075,CCCOc1ccccc1CN(CC)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OCCC,33.88,=,CHEMBL638449,CHEMBL1136713,7.47
CHEMBL368196,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1,42.2,=,CHEMBL644838,CHEMBL1126447,7.38
CHEMBL369661,Nc1c2c(nc3c(Cl)cccc13)CCCC2,68.9,=,CHEMBL644838,CHEMBL1126447,7.16
CHEMBL370807,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccc(O)cc12,0.45,=,CHEMBL864026,CHEMBL1147732,9.35
CHEMBL372202,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5cc(Cl)cc(Cl)c35)CCCC4)c2c1,0.04,=,CHEMBL864026,CHEMBL1147732,10.4
CHEMBL372491,COc1cc2cc(C(=O)C3CCC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC,28.0,=,CHEMBL832763,CHEMBL1138798,7.55
CHEMBL374184,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,45.0,=,CHEMBL945890,CHEMBL1141467,7.35
CHEMBL374981,COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC,5.08,=,CHEMBL912241,CHEMBL1138205,8.29
CHEMBL3751866,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,76.9,=,CHEMBL3758061,CHEMBL3751805,7.11
CHEMBL3751941,c1ccc2oc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)cc2c1,47.0,=,CHEMBL3758061,CHEMBL3751805,7.33
CHEMBL3752119,COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,32.3,=,CHEMBL3758061,CHEMBL3751805,7.49
CHEMBL3752356,COc1cccc2cc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)oc12,63.1,=,CHEMBL3758061,CHEMBL3751805,7.2
CHEMBL3752467,c1ccc2oc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,0.86,=,CHEMBL3758061,CHEMBL3751805,9.07
CHEMBL3752543,c1ccc2oc(CNCCCCCCCNc3c4c(nc5ccccc35)CCC4)cc2c1,10.8,=,CHEMBL3758061,CHEMBL3751805,7.97
CHEMBL3752926,COc1cccc2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,44.2,=,CHEMBL3758061,CHEMBL3751805,7.36
CHEMBL3752969,COc1cccc2cc(CNCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,15.3,=,CHEMBL3758061,CHEMBL3751805,7.82
CHEMBL3753405,COc1cccc2cc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,2.56,=,CHEMBL3758061,CHEMBL3751805,8.59
CHEMBL3753850,COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,24.4,=,CHEMBL3758061,CHEMBL3751805,7.61
CHEMBL3754291,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1,48.6,=,CHEMBL3758061,CHEMBL3751805,7.31
CHEMBL3764211,Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12,67.0,=,CHEMBL3767513,CHEMBL3763139,7.17
CHEMBL378404,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,38.0,=,CHEMBL859798,CHEMBL1146079,7.42
CHEMBL3785269,COc1cccc2c1CCC(NS(=O)(=O)N(C)C)C2,12.06,=,CHEMBL3789779,CHEMBL3784977,7.92
CHEMBL3785391,CN(C)C(=O)NC1CCc2cc(O)ccc2C1,7.16,=,CHEMBL3789779,CHEMBL3784977,8.14
CHEMBL3786442,CN(C)S(=O)(=O)N[C@H]1CCc2cc(O)ccc2C1,27.87,=,CHEMBL3789779,CHEMBL3784977,7.55
CHEMBL3786448,COc1ccc2c(c1)CC(NS(=O)(=O)N(C)C)CC2,15.82,=,CHEMBL3789779,CHEMBL3784977,7.8
CHEMBL3786516,COc1ccc2c(c1)CCC(NC(=O)N(C)C)C2,16.38,=,CHEMBL3789779,CHEMBL3784977,7.79
CHEMBL3786651,COc1cccc2c1CC[C@H](NC(=O)N(C)C)C2,19.9,=,CHEMBL3789779,CHEMBL3784977,7.7
CHEMBL3786719,CN(C)S(=O)(=O)NC1CCc2ccc(O)cc2C1,36.97,=,CHEMBL3789779,CHEMBL3784977,7.43
CHEMBL3786873,CN(C)S(=O)(=O)NC1CCc2c(O)cccc2C1,30.85,=,CHEMBL3789779,CHEMBL3784977,7.51
CHEMBL3787223,COc1ccc2c(c1)CCC(NS(=O)(=O)N(C)C)C2,16.97,=,CHEMBL3789779,CHEMBL3784977,7.77
CHEMBL3787502,COc1ccc2c(c1)C[C@@H](NC(=O)N(C)C)CC2,22.41,=,CHEMBL3789779,CHEMBL3784977,7.65
CHEMBL381499,O=C(CCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1c[nH]c2ccccc12,0.1,=,CHEMBL864026,CHEMBL1147732,10.0
CHEMBL3818084,COc1ccc2c(c1)C/C(=C\C1CCN(Cc3ccccc3)CC1)C2=O,43.0,=,CHEMBL3821968,CHEMBL3817803,7.37
CHEMBL381926,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,82.0,=,CHEMBL859798,CHEMBL1146079,7.09
CHEMBL382260,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5ccccc35)CCCC4)c2c1,0.65,=,CHEMBL864026,CHEMBL1147732,9.19
CHEMBL3827044,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(c2)Oc2ncccc2C3)c1,6.92,=,CHEMBL3829830,CHEMBL3826877,8.16
CHEMBL3827288,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,21.6,=,CHEMBL3829830,CHEMBL3826877,7.67
CHEMBL3827610,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,18.3,=,CHEMBL3829830,CHEMBL3826877,7.74
CHEMBL3827734,CN(CCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,89.9,=,CHEMBL3829830,CHEMBL3826877,7.05
CHEMBL3828259,Cc1cc(=O)oc2cc(OCCCN(C)Cc3cccc(OC(=O)NCCCCCc4ccccc4)c3)ccc12,80.5,=,CHEMBL3829830,CHEMBL3826877,7.09
CHEMBL3828293,CN(CCCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,88.1,=,CHEMBL3829830,CHEMBL3826877,7.05
CHEMBL3828693,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3ccc(=O)oc3c2)c1,11.3,=,CHEMBL3829830,CHEMBL3826877,7.95
CHEMBL384563,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O,98.0,=,CHEMBL911220,CHEMBL1137340,7.01
CHEMBL384886,COc1cc(CCC(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,72.1,=,CHEMBL912241,CHEMBL1138205,7.14
CHEMBL385269,COc1cc(C(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,51.6,=,CHEMBL912241,CHEMBL1138205,7.29
CHEMBL386541,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O,40.5,=,CHEMBL911220,CHEMBL1137340,7.39
CHEMBL387394,CCN(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,7.413,=,CHEMBL917209,CHEMBL1149275,8.13
CHEMBL3883432,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,1.3,=,CHEMBL3875277,CHEMBL3875143,8.89
CHEMBL3884618,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,9.7,=,CHEMBL3875277,CHEMBL3875143,8.01
CHEMBL3884690,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,6.2,=,CHEMBL3875277,CHEMBL3875143,8.21
CHEMBL3884858,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,18.2,=,CHEMBL3875277,CHEMBL3875143,7.74
CHEMBL3884988,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,43.6,=,CHEMBL3875277,CHEMBL3875143,7.36
CHEMBL3885186,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,12.9,=,CHEMBL3875277,CHEMBL3875143,7.89
CHEMBL388551,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,2.9,=,CHEMBL1119333,CHEMBL1155460,8.54
CHEMBL388615,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1n[nH]c2ccccc12,95.0,=,CHEMBL1119333,CHEMBL1155460,7.02
CHEMBL388627,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,36.0,=,CHEMBL1119333,CHEMBL1155460,7.44
CHEMBL389192,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.5,=,CHEMBL1119333,CHEMBL1155460,9.3
CHEMBL389825,COc1ccccc1CN(C)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,62.1,=,CHEMBL894085,CHEMBL1148720,7.21
CHEMBL3900968,O=[N+]([O-])c1ccc2nc(NCCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2c1,96.0,=,CHEMBL3887947,CHEMBL3886513,7.02
CHEMBL390247,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccs2)=CC1=O)Cc1cccs1,60.4,=,CHEMBL895407,CHEMBL1148814,7.22
CHEMBL3910142,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,29.0,=,CHEMBL3862302,CHEMBL3861952,7.54
CHEMBL3919441,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)n3)CC1)C2,73.0,=,CHEMBL3870531,CHEMBL3870312,7.14
CHEMBL3922423,O=C1c2ccccc2S(=O)(=O)N1CCCCCNCc1ccccc1,33.0,=,CHEMBL3878258,CHEMBL3877277,7.48
CHEMBL392324,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(Br)cc1,70.0,=,CHEMBL899128,CHEMBL1137534,7.16
CHEMBL3927363,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,54.0,=,CHEMBL3870531,CHEMBL3870312,7.27
CHEMBL3933395,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3Cl)CC1)C2,97.0,=,CHEMBL3870531,CHEMBL3870312,7.01
CHEMBL3943450,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3F)CC1)C2,32.0,=,CHEMBL3870531,CHEMBL3870312,7.5
CHEMBL394348,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)CCc2ccccc2OC)=CC1=O)CCc1ccccc1OC,17.3,=,CHEMBL895407,CHEMBL1148814,7.76
CHEMBL394865,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccc(OC)c2)=CC1=O)Cc1cccc(OC)c1,13.8,=,CHEMBL895407,CHEMBL1148814,7.86
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,33.0,=,CHEMBL4334128,CHEMBL4330159,7.48
CHEMBL396199,COc1cc2cc(-c3ccc(C[N+](C)(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,10.5,=,CHEMBL894085,CHEMBL1148720,7.98
CHEMBL396247,COc1cc2cc(-c3ccc(CN(CCO)Cc4ccccc4)cc3)c(=O)oc2cc1OC,49.3,=,CHEMBL894085,CHEMBL1148720,7.31
CHEMBL398406,CCCCC1=NC2(CCCC2)C(=O)N1Cc1cc(OC)c(OC)cc1Br,82.5,=,CHEMBL899128,CHEMBL1137534,7.08
CHEMBL3985059,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(F)cc3)CC1)C2,41.0,=,CHEMBL3870531,CHEMBL3870312,7.39
CHEMBL3986650,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3,45.0,=,CHEMBL3888161,CHEMBL3886606,7.35
CHEMBL4060011,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)C2,18.0,=,CHEMBL4013232,CHEMBL4011633,7.75
CHEMBL4063583,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3Br)cc1)C2,3.8,=,CHEMBL4034179,CHEMBL4033632,8.42
CHEMBL4063877,CN1CCN(Cc2ccc3c(c2)C(=O)C(=O)N3C(=O)c2ccccc2)CC1,47.86,=,CHEMBL4058383,CHEMBL4052796,7.32
CHEMBL4066548,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2,18.0,=,CHEMBL4013232,CHEMBL4011633,7.75
CHEMBL4068149,COC(=O)c1c[n+](Cc2ccccc2)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O,25.6,=,CHEMBL4013232,CHEMBL4011633,7.59
CHEMBL4068888,CCN(CC)Cc1ccc(NC(=O)c2ccccc2)c(C(=O)C(=O)N(CC)CC)c1,44.67,=,CHEMBL4058383,CHEMBL4052796,7.35
CHEMBL4070471,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc([N+](=O)[O-])cc3)cc1)C2,59.5,=,CHEMBL4034179,CHEMBL4033632,7.22
CHEMBL4071377,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C#N)C2,2.92,=,CHEMBL4013232,CHEMBL4011633,8.54
CHEMBL4072999,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(C)ccc2C1=O,91.0,=,CHEMBL4013232,CHEMBL4011633,7.04
CHEMBL407320,O=[N+]([O-])OCCCNCCCCNc1c2c(nc3ccccc13)CCCC2,5.6,=,CHEMBL932016,CHEMBL1141589,8.25
CHEMBL4073287,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(F)cc3)cc1)C2,4.1,=,CHEMBL4034179,CHEMBL4033632,8.39
CHEMBL4074062,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(C)c(C)cc2C1=O,27.7,=,CHEMBL4013232,CHEMBL4011633,7.56
CHEMBL4075061,Clc1ccc2c(NCc3ccccn3)c3c(nc2c1)CCCC3,90.0,=,CHEMBL4017987,CHEMBL4017465,7.05
CHEMBL4076580,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3F)cc1)C2,0.8,=,CHEMBL4034179,CHEMBL4033632,9.1
CHEMBL4076986,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(C)cc3)cc1)C2,18.6,=,CHEMBL4034179,CHEMBL4033632,7.73
CHEMBL4077952,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,20.0,=,CHEMBL4013257,CHEMBL4011633,7.7
CHEMBL4081915,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2,8.8,=,CHEMBL4013232,CHEMBL4011633,8.06
CHEMBL4082048,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(Br)c3)cc1)C2,5.2,=,CHEMBL4034179,CHEMBL4033632,8.28
CHEMBL4083039,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(Br)cc3)cc1)C2,69.7,=,CHEMBL4034179,CHEMBL4033632,7.16
CHEMBL4084371,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc3c(cc2C1=O)OCO3,60.0,=,CHEMBL4013232,CHEMBL4011633,7.22
CHEMBL4084842,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(C)c3)cc1)C2,4.0,=,CHEMBL4034179,CHEMBL4033632,8.4
CHEMBL4085450,O=C1C(=O)N(C(=O)c2ccccc2)c2ccc(CN3CCCCC3)cc21,79.43,=,CHEMBL4058383,CHEMBL4052796,7.1
CHEMBL4092048,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2,41.0,=,CHEMBL4013232,CHEMBL4011633,7.39
CHEMBL4094081,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(C)c3)cc1C(C)=O)C2,14.0,=,CHEMBL4013232,CHEMBL4011633,7.85
CHEMBL4094591,COc1ccc2c(c1)CC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O,30.0,=,CHEMBL4013232,CHEMBL4011633,7.52
CHEMBL4095035,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(F)c3)cc1)C2,2.9,=,CHEMBL4034179,CHEMBL4033632,8.54
CHEMBL4095535,COC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O,5.8,=,CHEMBL4013232,CHEMBL4011633,8.24
CHEMBL4095755,CC1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3C(C)[C@@H]12,22.0,=,CHEMBL4025926,CHEMBL4024719,7.66
CHEMBL4098418,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1)C2,36.5,=,CHEMBL4013232,CHEMBL4011633,7.44
CHEMBL4098654,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,63.0,=,CHEMBL4054197,CHEMBL4052630,7.2
CHEMBL4098703,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3)cc1)C2,3.4,=,CHEMBL4034179,CHEMBL4033632,8.47
CHEMBL4099391,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3C)cc1)C2,5.8,=,CHEMBL4034179,CHEMBL4033632,8.24
CHEMBL4100298,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,39.0,=,CHEMBL4054197,CHEMBL4052630,7.41
CHEMBL4100760,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)O2,37.1,=,CHEMBL4003380,CHEMBL4002586,7.43
CHEMBL4100935,O=C1C(=O)N(Cc2ccc(Br)cc2)c2ccc(Br)cc21,89.13,=,CHEMBL4058383,CHEMBL4052796,7.05
CHEMBL4101018,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc([N+](=O)[O-])c3)cc1)C2,3.6,=,CHEMBL4034179,CHEMBL4033632,8.44
CHEMBL4102333,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2,3.27,=,CHEMBL4013232,CHEMBL4011633,8.48
CHEMBL413765,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,20.0,=,CHEMBL645002,CHEMBL1127559,7.7
CHEMBL4159243,COC(=O)c1ccccc1C[n+]1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c(C(=O)Oc2c(Cl)cc(Cl)cc2Cl)c1,69.3,=,CHEMBL4146836,CHEMBL4145472,7.16
CHEMBL4159705,COc1cc2c(cc1O)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2,2.7,=,CHEMBL4146836,CHEMBL4145472,8.57
CHEMBL4159880,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C#N)cc1OC,22.2,=,CHEMBL4146836,CHEMBL4145472,7.65
CHEMBL4160115,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(F)c3)cc1C(C)=O)C2=O,55.5,=,CHEMBL4146836,CHEMBL4145472,7.26
CHEMBL4160280,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NC1CCCCC1)c[n+]2C,20.0,=,CHEMBL4155648,CHEMBL4152292,7.7
CHEMBL4161065,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O,10.0,=,CHEMBL4146836,CHEMBL4145472,8.0
CHEMBL4162015,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)CC2,24.0,=,CHEMBL4146836,CHEMBL4145472,7.62
CHEMBL4163678,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(F)c3)cc2C#N)cc1OC,11.0,=,CHEMBL4146836,CHEMBL4145472,7.96
CHEMBL4164761,CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,77.0,=,CHEMBL4155648,CHEMBL4152292,7.11
CHEMBL4165100,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCO)c[n+]2C,37.0,=,CHEMBL4155648,CHEMBL4152292,7.43
CHEMBL4165327,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1Br)C2,0.36,=,CHEMBL4146836,CHEMBL4145472,9.44
CHEMBL416586,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,36.0,=,CHEMBL875789,CHEMBL1125437,7.44
CHEMBL4165973,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(=O)O)cc1OC,18.1,=,CHEMBL4146836,CHEMBL4145472,7.74
CHEMBL4166300,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3cc(N)c4ccccc4n3)CC1)C2,14.0,=,CHEMBL4133355,CHEMBL4130418,7.85
CHEMBL4166513,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2=O,71.0,=,CHEMBL4146836,CHEMBL4145472,7.15
